2024-11-29 00:17:10.135 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-11-29 00:17:10.149 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2024-11-29 00:17:10.152 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-11-29 00:17:10.183 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Estadio), mappingColumn=capacidad, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property capacidad with lazy=false
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Estadio:capacidad]
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for capacidad
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Estadio.capacidad
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property capacidad
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Estadio), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Estadio:nombre]
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nombre
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Estadio.nombre
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Estadio), mappingColumn=ubicacion, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ubicacion with lazy=false
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Estadio:ubicacion]
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for ubicacion
2024-11-29 00:20:37.092 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Estadio.ubicacion
2024-11-29 00:20:37.093 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property ubicacion
2024-11-29 00:20:37.093 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: models.Arbitro
2024-11-29 00:20:37.093 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2024-11-29 00:20:37.093 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Arbitro
2024-11-29 00:20:37.093 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity models.Arbitro on table Arbitro
2024-11-29 00:20:37.096 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Arbitro), mappingColumn=id_arbitro, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.096 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [models.Arbitro] is safe
2024-11-29 00:20:37.096 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : models.Arbitro
2024-11-29 00:20:37.096 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idArbitro with lazy=false
2024-11-29 00:20:37.096 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Arbitro:idArbitro]
2024-11-29 00:20:37.096 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for idArbitro
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Arbitro.id_arbitro
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idArbitro
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(id_arbitro)]), idArbitro, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Arbitro), mappingColumn=experiencia, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property experiencia with lazy=false
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Arbitro:experiencia]
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for experiencia
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Arbitro.experiencia
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property experiencia
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Arbitro), mappingColumn=nacionalidad, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.097 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nacionalidad with lazy=false
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Arbitro:nacionalidad]
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nacionalidad
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Arbitro.nacionalidad
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nacionalidad
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Arbitro), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Arbitro:nombre]
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nombre
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Arbitro.nombre
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Arbitro), mappingColumn=partidos_ORDER, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.098 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Arbitro), mappingColumn=element, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.099 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Arbitro), mappingColumn=partidos_KEY, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.099 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='partidos_KEY', referencedColumn='null', mappedBy='null'}
2024-11-29 00:20:37.099 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='id_equipo', referencedColumn='', mappedBy=''}
2024-11-29 00:20:37.099 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='id_partido', referencedColumn='', mappedBy=''}
2024-11-29 00:20:37.099 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: models.Arbitro.partidos
2024-11-29 00:20:37.099 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property partidos
2024-11-29 00:20:37.100 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: models.Partido
2024-11-29 00:20:37.100 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2024-11-29 00:20:37.100 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Partido
2024-11-29 00:20:37.100 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity models.Partido on table Partido
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Partido), mappingColumn=id_partido, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [models.Partido] is safe
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : models.Partido
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idPartido with lazy=false
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Partido:idPartido]
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for idPartido
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Partido.id_partido
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idPartido
2024-11-29 00:20:37.101 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(id_partido)]), idPartido, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Partido), mappingColumn=arbitros_ORDER, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Partido), mappingColumn=element, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Partido), mappingColumn=arbitros_KEY, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='arbitros_KEY', referencedColumn='null', mappedBy='null'}
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: models.Partido.arbitros
2024-11-29 00:20:37.102 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property arbitros
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Partido), mappingColumn=fecha, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fecha with lazy=false
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Partido:fecha]
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for fecha
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Partido.fecha
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fecha
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Partido), mappingColumn=jornada, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property jornada with lazy=false
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Partido:jornada]
2024-11-29 00:20:37.103 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for jornada
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Partido.jornada
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property jornada
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Partido), mappingColumn=resultado, insertable=true, updatable=true, unique=false}
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property resultado with lazy=false
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Partido:resultado]
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for resultado
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Partido.resultado
2024-11-29 00:20:37.104 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property resultado
2024-11-29 00:20:37.105 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idLiga
2024-11-29 00:20:37.105 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nivel
2024-11-29 00:20:37.106 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:20:37.106 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for pais
2024-11-29 00:20:37.106 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idEquipo
2024-11-29 00:20:37.106 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for fundacion
2024-11-29 00:20:37.106 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:20:37.106 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idJugador
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for dorsal
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for fechaNacimiento
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for posicion
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idEstadio
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for capacidad
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for ubicacion
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idArbitro
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for experiencia
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nacionalidad
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idPartido
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for fecha
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for jornada
2024-11-29 00:20:37.107 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for resultado
2024-11-29 00:20:37.115 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_liga] to be non-null as it is part of the primary key for table [liga]
2024-11-29 00:20:37.115 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_equipo] to be non-null as it is part of the primary key for table [equipo]
2024-11-29 00:20:37.115 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_jugador] to be non-null as it is part of the primary key for table [jugador]
2024-11-29 00:20:37.115 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_estadio] to be non-null as it is part of the primary key for table [estadio]
2024-11-29 00:20:37.115 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_arbitro] to be non-null as it is part of the primary key for table [arbitro]
2024-11-29 00:20:37.115 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id_partido] to be non-null as it is part of the primary key for table [partido]
2024-11-29 00:20:37.115 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Partido.arbitros
2024-11-29 00:20:37.116 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a ManyToMany: models.Partido.arbitros
2024-11-29 00:20:37.122 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: Partido_id_partido, element: arbitros_id_arbitro
2024-11-29 00:20:37.122 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Arbitro.partidos
2024-11-29 00:20:37.122 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a ManyToMany: models.Arbitro.partidos
2024-11-29 00:20:37.123 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: id_equipo, element: id_partido
2024-11-29 00:20:37.123 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Liga.arbitros
2024-11-29 00:20:37.123 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a OneToMany: models.Liga.arbitros through a foreign key
2024-11-29 00:20:37.123 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Mapping collection: models.Liga.arbitros -> Arbitro
2024-11-29 00:20:37.124 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: liga_id, one-to-many: models.Arbitro
2024-11-29 00:20:37.124 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: models.Liga.equipos
2024-11-29 00:20:37.126 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a OneToMany: models.Liga.equipos through a foreign key
2024-11-29 00:20:37.127 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Mapping collection: models.Liga.equipos -> Equipo
2024-11-29 00:20:37.127 [main] DEBUG org.hibernate.cfg.annotations.TableBinder - Retrieving property models.Equipo.liga
2024-11-29 00:20:37.127 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: liga_id_liga, one-to-many: models.Equipo
2024-11-29 00:20:37.127 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:20:37.130 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:20:37.130 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:20:37.130 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:20:37.131 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:20:37.131 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:20:37.140 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:20:37.140 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Liga
2024-11-29 00:20:37.140 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:20:37.140 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:20:37.140 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Arbitro
2024-11-29 00:20:37.140 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: models.Partido
2024-11-29 00:20:37.172 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Building session factory
2024-11-29 00:20:37.211 [main] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2024-11-29 00:20:37.215 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Session factory constructed with filter configurations : {}
2024-11-29 00:20:37.215 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiating session factory with properties: {hibernate.format_sql=true, java.specification.version=17, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, java.class.path=C:\Users\rober\Desktop\2 DAM\Acceso-a-Datos\ConsultorioMedico\target\classes;C:\Users\rober\.m2\repository\org\apache\logging\log4j\log4j-api\2.13.0\log4j-api-2.13.0.jar;C:\Users\rober\.m2\repository\org\apache\logging\log4j\log4j-core\2.13.0\log4j-core-2.13.0.jar;C:\Users\rober\.m2\repository\com\mysql\mysql-connector-j\8.0.31\mysql-connector-j-8.0.31.jar;C:\Users\rober\.m2\repository\com\google\protobuf\protobuf-java\3.19.4\protobuf-java-3.19.4.jar;C:\Users\rober\.m2\repository\org\hibernate\orm\hibernate-core\6.1.7.Final\hibernate-core-6.1.7.Final.jar;C:\Users\rober\.m2\repository\jakarta\persistence\jakarta.persistence-api\3.0.0\jakarta.persistence-api-3.0.0.jar;C:\Users\rober\.m2\repository\jakarta\transaction\jakarta.transaction-api\2.0.0\jakarta.transaction-api-2.0.0.jar;C:\Users\rober\.m2\repository\org\jboss\logging\jboss-logging\3.4.3.Final\jboss-logging-3.4.3.Final.jar;C:\Users\rober\.m2\repository\org\hibernate\common\hibernate-commons-annotations\6.0.6.Final\hibernate-commons-annotations-6.0.6.Final.jar;C:\Users\rober\.m2\repository\org\jboss\jandex\2.4.2.Final\jandex-2.4.2.Final.jar;C:\Users\rober\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\rober\.m2\repository\net\bytebuddy\byte-buddy\1.12.18\byte-buddy-1.12.18.jar;C:\Users\rober\.m2\repository\jakarta\xml\bind\jakarta.xml.bind-api\3.0.1\jakarta.xml.bind-api-3.0.1.jar;C:\Users\rober\.m2\repository\com\sun\activation\jakarta.activation\2.0.1\jakarta.activation-2.0.1.jar;C:\Users\rober\.m2\repository\org\glassfish\jaxb\jaxb-runtime\3.0.2\jaxb-runtime-3.0.2.jar;C:\Users\rober\.m2\repository\org\glassfish\jaxb\jaxb-core\3.0.2\jaxb-core-3.0.2.jar;C:\Users\rober\.m2\repository\org\glassfish\jaxb\txw2\3.0.2\txw2-3.0.2.jar;C:\Users\rober\.m2\repository\com\sun\istack\istack-commons-runtime\4.0.1\istack-commons-runtime-4.0.1.jar;C:\Users\rober\.m2\repository\jakarta\inject\jakarta.inject-api\2.0.0\jakarta.inject-api-2.0.0.jar;C:\Users\rober\.m2\repository\org\antlr\antlr4-runtime\4.10.1\antlr4-runtime-4.10.1.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=Europe/Madrid, org.apache.logging.log4j.assignedSequences=2667, java.vm.specification.version=17, os.name=Windows 10, sun.java.launcher=SUN_STANDARD, user.country=ES, sun.boot.library.path=C:\Program Files\Java\jdk-17\bin, sun.java.command=controller.GestionTorneosController, hibernate.use_sql_comments=true, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\rober, user.language=es, java.specification.vendor=Oracle Corporation, java.version.date=2024-04-16, java.home=C:\Program Files\Java\jdk-17, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
